latitude,longitude,predicted_risk
31.8597,131.1131,0.99939334
31.9547,131.3986,0.9991341
31.9547,131.3986,0.9991341
31.9547,131.3986,0.9991341
31.9547,131.3986,0.9991341
31.9547,131.3986,0.9991341
19.7867,102.1767,0.98951894
19.7867,102.1767,0.98951894
19.7867,102.1767,0.98951894
26.1708,-107.6958,0.99335057
26.1708,-107.6958,0.99335057
26.1708,-107.6958,0.99335057
23.9556,-106.5708,0.99992025
23.9556,-106.5708,0.99992025
23.9556,-106.5708,0.99992025
22.9833,-105.825,0.99972457
22.9833,-105.825,0.99972457
22.9833,-105.825,0.99972457
22.9833,-105.825,0.99972457
22.9833,-105.825,0.99972457
22.4833,-105.325,0.9994929
22.4833,-105.325,0.9994929
22.4833,-105.325,0.9994929
22.4833,-105.325,0.9994929
16.9292,-99.6083,0.99812347
16.9292,-99.6083,0.99812347
24.1125,-99.1325,0.9363182
24.1125,-99.1325,0.9363182
24.1125,-99.1325,0.9363182
21.1667,-98.2665,0.9982496
21.1667,-98.2665,0.9982496
21.1667,-98.2665,0.9982496
21.1667,-98.2665,0.9982496
21.0335,-98.1332,0.9998018
21.0335,-98.1332,0.9998018
21.0335,-98.1332,0.9998018
21.0335,-98.1332,0.9998018
21.0335,-98.1332,0.9998018
20.5467,-97.4583,0.999634
20.5467,-97.4583,0.999634
20.5467,-97.4583,0.999634
20.5467,-97.4583,0.999634
20.5467,-97.4583,0.999634
20.0617,-97.0283,0.9992478
20.0617,-97.0283,0.9992478
20.0617,-97.0283,0.9992478
20.0617,-97.0283,0.9992478
20.0617,-97.0283,0.9992478
19.3617,-96.36,0.99907935
19.3617,-96.36,0.99907935
19.3617,-96.36,0.99907935
19.3617,-96.36,0.99907935
19.3617,-96.36,0.99907935
17.88,-95.13,0.99960977
17.88,-95.13,0.99960977
17.88,-95.13,0.99960977
17.4381,-94.8667,0.99988616
17.4381,-94.8667,0.99988616
17.4381,-94.8667,0.99988616
17.4381,-94.8667,0.99988616
17.425,-93.3833,0.998879
17.425,-93.3833,0.998879
-18.5583,33.25,0.99263084
-18.5583,33.25,0.99263084
-38.007,176.995,0.9881302
-38.007,176.995,0.9881302
-38.007,176.995,0.9881302
-38.007,176.995,0.9881302
-38.007,176.995,0.9881302
-38.007,176.995,0.9881302
-37.862,177.6373,0.9992204
-37.862,177.6373,0.9992204
-37.862,177.6373,0.9992204
-37.862,177.6373,0.9992204
-37.862,177.6373,0.9992204
-46.1,168.9493,0.905834
-46.1,168.9493,0.905834
-46.1,168.9493,0.905834
-46.1,168.9493,0.905834
-46.1,168.9493,0.905834
-41.836,171.6992,0.99976164
-41.836,171.6992,0.99976164
-41.836,171.6992,0.99976164
-41.836,171.6992,0.99976164
-41.836,171.6992,0.99976164
8.2166,-80.9666,0.9951407
8.2166,-80.9666,0.9951407
8.2166,-80.9666,0.9951407
8.2166,-80.9666,0.9951407
9.2833,-82.5333,0.9652232
9.2833,-82.5333,0.9652232
9.2833,-82.5333,0.9652232
18.4291,-66.5266,0.99819034
18.4291,-66.5266,0.99819034
18.4291,-66.5266,0.99819034
18.4291,-66.5266,0.99819034
41.2,-8.17,0.99679714
41.2,-8.17,0.99679714
41.2,-8.17,0.99679714
53.68,88.08,0.99432737
53.68,88.08,0.99432737
53.68,88.08,0.99432737
53.68,88.08,0.99432737
53.68,88.08,0.99432737
58.8,97.23,0.9944608
58.8,97.23,0.9944608
58.8,97.23,0.9944608
53.33,87.23,0.9979656
53.33,87.23,0.9979656
53.33,87.23,0.9979656
53.33,87.23,0.9979656
53.33,87.23,0.9979656
53.33,87.23,0.9979656
56.18,86.4,0.84072316
56.18,86.4,0.84072316
56.18,86.4,0.84072316
56.18,86.4,0.84072316
56.18,86.4,0.84072316
56.18,86.4,0.84072316
56.18,86.4,0.84072316
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
46.0715,15.1812,0.99955624
45.982,13.655,0.9984554
45.982,13.655,0.9984554
45.982,13.655,0.9984554
45.982,13.655,0.9984554
45.982,13.655,0.9984554
45.982,13.655,0.9984554
45.982,13.655,0.9984554
45.8932,15.6097,0.9995435
45.8932,15.6097,0.9995435
45.8932,15.6097,0.9995435
45.8932,15.6097,0.9995435
45.8932,15.6097,0.9995435
45.8932,15.6097,0.9995435
48.3,25.9333,0.99609816
48.3,25.9333,0.99609816
48.3,25.9333,0.99609816
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
42.9481405,-71.4634002,0.9987703
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
41.38380278,-73.16663889,0.99070626
42.8,-74.26277778,0.9851966
42.8,-74.26277778,0.9851966
42.8,-74.26277778,0.9851966
42.8,-74.26277778,0.9851966
42.8,-74.26277778,0.9851966
42.8,-74.26277778,0.9851966
42.8,-74.26277778,0.9851966
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
41.30916667,-74.79527778,0.9979315
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.03527778,-75.8030556,0.9986255
42.0286111,-77.1322222,0.93779045
42.0286111,-77.1322222,0.93779045
42.0286111,-77.1322222,0.93779045
42.0286111,-77.1322222,0.93779045
42.0286111,-77.1322222,0.93779045
42.0286111,-77.1322222,0.93779045
42.0286111,-77.1322222,0.93779045
41.11755906,-78.108896,0.984666
41.11755906,-78.108896,0.984666
41.11755906,-78.108896,0.984666
41.11755906,-78.108896,0.984666
41.11755906,-78.108896,0.984666
41.11755906,-78.108896,0.984666
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
41.32507836,-76.91246379,0.9233177
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.47841677,-77.1291484,0.9995147
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
40.4025897,-76.57718829,0.83485675
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.44703879,-78.6541817,0.99858737
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
39.5823158,-78.3097312,0.8101092
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.32262796,-78.7547457,0.97114646
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
38.91400059,-78.21083388,0.99915767
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.28204576,-77.7891606,0.99926406
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
39.4028333,-77.3660833,0.9315399
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
38.35040774,-77.9749972,0.73628837
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.77374009,-79.7844925,0.84408414
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.76263275,-79.3914251,0.7752629
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.8579192,-78.2658373,0.97437924
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
37.10458716,-79.2953015,0.9906888
36.91514189,-78.7408384,0.9983918
36.91514189,-78.7408384,0.9983918
36.91514189,-78.7408384,0.9983918
36.91514189,-78.7408384,0.9983918
36.91514189,-78.7408384,0.9983918
36.91514189,-78.7408384,0.9983918
36.91514189,-78.7408384,0.9983918
36.64236056,-79.089459,0.99455667
36.64236056,-79.089459,0.99455667
36.64236056,-79.089459,0.99455667
36.64236056,-79.089459,0.99455667
36.64236056,-79.089459,0.99455667
36.64236056,-79.089459,0.99455667
36.64236056,-79.089459,0.99455667
35.7020934,-79.0864023,0.957535
35.7020934,-79.0864023,0.957535
35.7020934,-79.0864023,0.957535
35.7020934,-79.0864023,0.957535
35.7020934,-79.0864023,0.957535
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
35.4061111,-78.8133333,0.99824595
36.13166667,-80.44388889,0.98920166
36.13166667,-80.44388889,0.98920166
36.13166667,-80.44388889,0.98920166
36.13166667,-80.44388889,0.98920166
36.13166667,-80.44388889,0.98920166
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.85666667,-80.3869444,0.9989988
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
35.14888889,-80.1758333,0.9969553
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.5951393,-81.4212089,0.99828255
34.85650727,-82.22622468,0.8272598
34.85650727,-82.22622468,0.8272598
34.070949,-82.64152248,0.9982821
34.070949,-82.64152248,0.9982821
34.070949,-82.64152248,0.9982821
34.070949,-82.64152248,0.9982821
34.070949,-82.64152248,0.9982821
34.0733333,-83.0033333,0.7119834
34.0733333,-83.0033333,0.7119834
34.0733333,-83.0033333,0.7119834
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.97416667,-82.77,0.9505701
33.30790004,-83.8382362,0.9838725
33.30790004,-83.8382362,0.9838725
33.30790004,-83.8382362,0.9838725
33.30790004,-83.8382362,0.9838725
33.30790004,-83.8382362,0.9838725
33.30790004,-83.8382362,0.9838725
33.30790004,-83.8382362,0.9838725
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
31.22064144,-81.8656651,0.7957023
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.59548716,-83.2595906,0.9644893
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
30.38325266,-84.6549109,0.9805321
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.72138889,-84.2325,0.9991473
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29821336,-84.0437965,0.9993451
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
32.29305556,-84.0436111,0.99845946
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
31.3429492,-85.6104912,0.8421289
30.94990438,-85.84299,0.9974016
30.94990438,-85.84299,0.9974016
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.77574389,-85.827711,0.99801147
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.7529664,-86.6291207,0.73358566
30.6057484,-87.5472057,0.7471357
30.6057484,-87.5472057,0.7471357
30.6057484,-87.5472057,0.7471357
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
34.05916667,-88.6280556,0.98989546
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.0723611,-88.5587778,0.8934361
33.8303785,-86.7558273,0.9969228
33.8303785,-86.7558273,0.9969228
33.8303785,-86.7558273,0.9969228
33.8303785,-86.7558273,0.9969228
33.8303785,-86.7558273,0.9969228
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
33.7098268,-86.9833305,0.98693085
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.70694444,-89.4069444,0.89889765
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.34305556,-89.2802778,0.9982262
31.22166667,-89.0530556,0.99863464
31.22166667,-89.0530556,0.99863464
31.22166667,-89.0530556,0.99863464
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
31.10277778,-88.8083333,0.99906474
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
30.62935636,-89.8972956,0.99863833
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.963398,-78.3861287,0.72913843
41.5708949,-79.4078243,0.99840134
41.5708949,-79.4078243,0.99840134
41.5708949,-79.4078243,0.99840134
41.5708949,-79.4078243,0.99840134
41.5708949,-79.4078243,0.99840134
41.5708949,-79.4078243,0.99840134
41.5708949,-79.4078243,0.99840134
40.4545117,-79.3908724,0.9511098
40.4545117,-79.3908724,0.9511098
40.4545117,-79.3908724,0.9511098
40.4545117,-79.3908724,0.9511098
40.4545117,-79.3908724,0.9511098
40.4545117,-79.3908724,0.9511098
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
40.6045099,-79.5519887,0.9174826
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.12155556,-79.6755278,0.80878204
39.34620905,-79.6653372,0.999022
39.34620905,-79.6653372,0.999022
39.34620905,-79.6653372,0.999022
39.34620905,-79.6653372,0.999022
39.34620905,-79.6653372,0.999022
39.34620905,-79.6653372,0.999022
39.34620905,-79.6653372,0.999022
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.2402222,-79.8066944,0.9982262
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
40.88867389,-80.3370083,0.9500586
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.6473497,-80.978969,0.7478997
36.83484534,-80.9525807,0.83415526
36.83484534,-80.9525807,0.83415526
36.83484534,-80.9525807,0.83415526
36.83484534,-80.9525807,0.83415526
36.83484534,-80.9525807,0.83415526
36.83484534,-80.9525807,0.83415526
36.83484534,-80.9525807,0.83415526
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
36.93762235,-80.7456257,0.9985689
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.14179254,-80.56922499,0.99944645
37.289569,-80.6167295,0.99864036
37.289569,-80.6167295,0.99864036
37.289569,-80.6167295,0.99864036
37.289569,-80.6167295,0.99864036
37.289569,-80.6167295,0.99864036
37.289569,-80.6167295,0.99864036
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.7242874,-80.641468,0.9993961
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.64012018,-80.805083,0.9990988
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81537197,-82.7915493,0.9996816
37.81759718,-82.3887568,0.99865615
37.81759718,-82.3887568,0.99865615
37.81759718,-82.3887568,0.99865615
37.81759718,-82.3887568,0.99865615
37.81759718,-82.3887568,0.99865615
37.83731869,-82.4087578,0.7569364
37.83731869,-82.4087578,0.7569364
37.83731869,-82.4087578,0.7569364
37.83731869,-82.4087578,0.7569364
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.8036838,-83.4210226,0.7030319
38.60007244,-84.2663239,0.99890876
38.60007244,-84.2663239,0.99890876
38.60007244,-84.2663239,0.99890876
38.60007244,-84.2663239,0.99890876
38.60007244,-84.2663239,0.99890876
38.60007244,-84.2663239,0.99890876
38.60007244,-84.2663239,0.99890876
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.47981018,-83.6751923,0.9884128
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
37.7672853,-85.7038488,0.9990721
39.4975477,-86.4005495,0.99867296
39.4975477,-86.4005495,0.99867296
39.4975477,-86.4005495,0.99867296
39.4975477,-86.4005495,0.99867296
39.4975477,-86.4005495,0.99867296
39.4975477,-86.4005495,0.99867296
39.4975477,-86.4005495,0.99867296
39.2000516,-85.9255464,0.98948586
39.2000516,-85.9255464,0.98948586
39.2000516,-85.9255464,0.98948586
39.2000516,-85.9255464,0.98948586
39.2000516,-85.9255464,0.98948586
39.2000516,-85.9255464,0.98948586
39.2000516,-85.9255464,0.98948586
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
38.3633333,-88.5877778,0.7217241
36.8623097,-83.8874248,0.9959668
36.8623097,-83.8874248,0.9959668
36.8623097,-83.8874248,0.9959668
36.8623097,-83.8874248,0.9959668
36.8623097,-83.8874248,0.9959668
36.8623097,-83.8874248,0.9959668
36.743417,-84.1560449,0.9551625
